gage,area_sqkm
01317000,1364.925
01450000,282.309
01553170,52.059
01553140,103.6
01610300,471.378
01456000,178.45
01427650,18.182
01539210,5.154
01569000,85.988
01590000,22.015
01647685,5.827
01331400,19.865
04287300,5.983
04282700,13.753
01505500,149.96
01569980,1155.136
01498500,432.528
01372065,26.159
01372300,85.211
01470736,52.836
01466000,7.304
01463690,10.308
01366650,136.751
01369000,253.819
01580200,323.749
01359924,159.543
01662500,37.814
01359150,25.227
01625900,105.672
01647720,25.201
01359902,95.83
01470729,14.763
01549755,138.046
01673500,14.944
01359513,21.134
01608400,11.318
01605600,11.474
01513719,33.152
04281500,132.348
01636210,36.26
01446700,12007.194
01533950,32.634
01376280,27.713
01467083,13.597
01484300,18.337
01517000,26.418
01559700,13.675
01653500,43.253
01361570,94.794
01549780,17.612
01465790,13.831
01467019,10.671
01614140,163.169
01449500,43.512
01329650,8909.566
01575735,32.634
01440272,14.918
01359519,352.239
01480100,17.353
01445430,239.574
01568700,29.785
01547800,31.598
01565700,16.887
01482200,6.268
01473950,138.823
01482298,7.977
01669500,222.739
01368000,362.599
01359918,7.511
01467050,8.676
01529000,198.393
01657655,10.153
01478040,105.154
01471835,23.517
01471700,17.301
01471800,24.89
01471710,6.449
01471845,24.061
01328000,36.519
01576105,127.428
01472174,15.488
01455160,6.061
02012500,1061.896
01329000,393.678
01657415,479.148
01571919,188.033
01640500,15.359
01496000,62.937
01572000,88.837
01399700,96.089
01403500,25.252
01548309,42.217
01589522,12.406
01508803,185.184
01568750,56.721
01656725,66.563
01670300,14.452
02034500,678.577
01656960,128.723
01624300,463.608
01668800,39.886
01399200,28.231
01399190,19.088
01585400,5.102
01657020,380.729
01398045,5.128
01670000,18.518
01464741,7.977
01300000,24.113
01581658,13.52
01585300,11.551
01405000,89.096
01475510,96.866
01590500,17.923
01332000,105.931
01475550,56.98
01489000,18.389
01496200,23.388
01667870,74.592
04280800,34.706
04290580,27.972
01670180,108.521
04284000,100.751
02032680,450.658
01465050,36.26
01371000,269.359
01457790,76.146
01585107,5.258
01537000,83.916
01436500,292.669
143402265,20.435
01434176,65.527
01451420,132.607
01483670,23.206
01589512,21.342
02038000,85.729
01309680,5.827
01528000,173.011
01496500,264.179
01359750,81.844
01502000,154.622
01361200,156.953
01376500,66.304
01575000,303.029
01372051,48.692
01573095,18.907
01398107,23.31
01657895,20.513
01379700,63.196
01333500,145.298
01448500,6.19
01665000,41.699
01392210,30.562
01624800,189.069
01594710,8.443
14806318,29.008
01480095,13.572
01576520,17.301
01311000,26.159
01408150,71.225
04276770,69.93
01484654,17.871
01484534,13.546
01576540,140.377
04292700,21.885
01387890,370.369
01537544,7.615
01658698,5.335
01537535,10.438
01349900,132.607
01554500,140.377
01639140,81.067
01660100,57.239
01555539,11.5
01484983,7.2
01594800,17.431
204278995,5.232
01594930,21.316
01484500,13.572
01471980,221.444
01589351,11.448
01379790,32.634
140940810,27.972
01571820,112.147
01571778,9.298
157155014,7.563
01530500,200.724
01484018,32.116
01484050,7.537
01349840,5.258
04280350,181.817
01581690,8.236
163626650,29.008
01630700,53.095
01635090,398.858
01636242,121.471
01558098,277.129
01469700,170.162
01364959,13.882
01595200,125.615
01642438,146.593
04293795,308.209
04282813,18.596
04293600,203.573
04293700,142.708
01660000,6.371
01659500,11.551
01659000,14.737
01467688,44.289
01356190,41.958
01374654,35.483
04290335,25.641
01396091,13.157
01396152,5.102
01382170,49.987
01379868,11.033
01483170,12.121
04293900,48.174
01589464,5.698
01460880,59.311
01411456,25.304
01548303,16.783
01494150,24.605
01304000,69.93
01585230,9.117
01651000,127.946
01308000,58.793
01463620,88.837
01374598,10.205
01359528,435.118
01473169,53.872
01589315,6.294
01408900,129.241
01581750,95.312
01585200,5.517
01581500,22.067
01541200,950.526
01365500,54.131
04293500,1240.605
04273800,175.601
01428750,105.154
01449360,129.241
01533400,22584.713
01658500,19.736
01570000,1217.295
01573160,192.177
01457000,365.189
01305000,189.328
01632082,118.363
01391500,141.413
01571500,551.668
01589330,14.297
01534300,100.492
01622000,973.836
01589000,738.147
01477800,19.321
01575500,574.978
01573849,26.418
01445000,80.29
01555500,419.578
01509000,756.277
01403900,125.356
01451800,137.269
01399670,29.267
01379845,134.938
01480300,48.433
01560000,445.478
01656000,241.905
01594526,232.322
01401000,115.255
01545600,119.658
01362500,497.278
01669000,72.261
01553700,132.866
01472620,10.489
01412000,60.088
01643000,2116.022
04285500,179.227
02024000,1675.724
01483700,82.621
04288000,360.009
02011460,157.73
01350500,1383.055
01475850,40.922
01572190,432.528
01547950,393.678
01329490,1025.636
143400680,23.129
02031000,246.826
142400103,52.318
01450500,198.652
01605500,463.608
01364500,1085.206
04273700,163.946
01465850,167.054
01350000,613.828
01593500,98.42
01426500,1541.044
01400000,492.098
01399500,84.952
01580000,244.495
01589440,65.268
01529500,1217.295
01595000,189.328
01475001,16.162
01408500,318.569
01583500,154.881
01362370,80.031
01544500,352.239
01536500,25796.3
01572025,300.439
02013000,419.578
01342730,68.376
01440485,17.068
01565000,424.758
01549760,13532.698
01606500,1686.083
01549700,2444.951
01440000,165.759
02011400,406.628
01367500,991.966
01348000,748.507
04289000,287.489
01346000,1450.394
01618000,15423.39
01643805,98.679
01557500,114.219
01502500,1346.795
01629500,3553.466
01447680,51.8
01660400,90.65
04287000,197.098
01586000,146.593
04292810,9.687
01512500,3840.955
01464000,234.653
01411000,147.888
01443900,13.831
01473470,52.836
01479000,230.768
01545800,8663.517
01625000,966.066
01671100,277.129
01471000,546.488
01480500,118.622
01574500,195.544
02027500,123.543
02030000,300.439
01349705,250.711
04275500,1155.136
01443280,33.67
01410820,96.607
01634000,1994.292
01465798,55.426
01550000,448.068
01674000,663.037
01389550,20.254
01480000,121.73
01467087,78.736
01374930,34.965
01434017,59.311
01467000,305.619
01413500,422.168
01599000,187.515
01387500,310.799
01595500,582.748
01608500,3783.975
01390500,55.944
01547700,114.219
04282795,115.514
01619000,242.164
01503000,5780.858
01407290,16.628
01615000,150.737
01410150,21.005
01546400,151.514
01523500,149.96
01427500,284.899
01436690,442.888
01636690,34.965
01409400,120.953
04292000,802.897
01478000,53.095
01473500,4558.382
01637500,173.27
01421000,2030.552
01539000,709.657
01379500,258.999
01648000,161.097
01381800,177.414
01379000,143.485
01545500,7705.22
01304500,193.472
01485500,116.291
01530332,5599.558
01350355,1149.956
01618100,41.44
01398000,66.563
01666500,463.608
01529950,5195.52
01532000,556.848
01451650,254.337
01392500,30.044
01413408,212.897
01419500,162.133
01594000,254.855
01570500,62418.759
02035000,16192.617
04280000,484.328
02041000,409.218
01422500,128.982
158397967,5.335
01652500,32.634
01372500,468.788
01521500,79.254
01516350,396.268
01486000,12.432
01613095,292.669
01411500,290.079
01596500,127.169
01662800,66.822
01478120,29.267
01610400,29.526
01582500,414.398
01617000,30.303
01492500,20.953
01573825,564.618
01332500,326.339
01387420,240.869
01421900,347.059
01610155,264.179
01581649,23.698
01545000,603.468
02034000,1717.163
02022500,90.909
01413088,34.965
01642190,1820.763
01472810,152.032
01619500,727.787
01567500,38.85
02015700,284.899
136230002,53.354
04280450,432.528
01394500,66.045
01434000,7966.809
01549500,97.643
01584050,24.346
01422747,63.973
01632000,543.898
01639500,264.179
01401650,13.882
01414000,90.391
01631000,4232.044
01464907,69.412
01350080,83.916
04294000,2201.491
02032250,199.429
04273500,1574.714
01647850,7.097
01379530,28.49
01646500,29940.284
01365000,99.197
01534500,279.719
01349000,157.989
01471875,147.37
01672500,1023.046
148471320,16.524
01334500,1320.895
02040000,1877.743
01349950,177.673
01581960,25.175
01425000,1181.035
01467086,43.253
04282525,297.849
01643700,315.979
04286000,1028.226
01493112,15.851
01621050,37.037
01377000,150.219
01567000,8686.826
01475530,12.38
01393450,43.771
01471510,2279.191
01524500,409.218
01452500,115.255
01519200,608.648
01469500,111.111
01646305,5.309
01409810,217.818
01591400,59.311
01531000,6490.515
01350180,927.216
01389890,2084.942
01485000,156.694
02036500,58.016
01555000,779.587
01464500,211.084
01454700,3519.796
01594440,901.317
01527500,393.678
01480675,22.196
04282650,147.888
01585500,8.521
01472198,98.42
01387450,31.857
01556000,753.687
01321000,1271.685
01639000,448.068
01466900,201.76
01452000,196.321
01443500,326.339
01585100,19.71
01403150,5.154
01333000,110.334
01360640,24.553
04282000,795.127
01558000,569.798
01566000,554.258
01413398,120.953
01538000,113.442
01589290,8.366
01583100,31.857
01581810,69.93
01449000,1530.684
02042500,650.087
01350120,28.231
01306460,56.721
01421618,37.037
01470779,182.335
01525500,880.597
01518000,730.377
01451500,209.271
01406050,41.44
01330000,64.491
01636464,55.944
01397000,380.729
01585090,7.071
01585104,6.475
01410784,39.109
02032640,279.719
01459500,252.265
01613050,27.713
01415000,85.988
01653600,102.305
02019500,5369.049
01432900,198.393
02024915,70.189
01396582,31.857
01626000,328.929
02016000,1193.985
01635500,224.034
01578475,458.428
01480638,16.55
01434498,87.542
01350140,41.958
01381500,76.146
01463500,17560.132
01451000,2302.501
01349810,69.93
01361000,852.107
01467048,128.982
01616500,704.477
01564512,779.587
01589100,6.397
01531250,22.87
01484100,7.822
02027000,240.869
01654500,9.635
01415460,20.487
01606000,802.897
01446775,80.549
01513500,10207.151
01543500,1774.143
01464750,235.689
01315000,341.879
01384000,104.636
01518500,315.979
01425642,21.911
01576787,383.319
01374440,45.066
01427207,4118.084
01431500,751.097
01448000,833.977
01502731,4713.782
01520500,1996.882
01536000,859.877
01588500,650.087
01581757,144.003
01607500,266.769
01597000,43.253
01610200,401.448
01614500,1279.455
01646000,149.701
01656100,401.448
01672000,769.227
02011500,347.059
04291500,694.117
04293430,167.831
04271500,629.368
01671025,1209.525
02058000,154.363
02053500,163.946
02043410,507.638
02085220,208.235
02092000,471.378
02097000,3392.887
02103000,901.317
02115860,481.738
02126500,34.965
02147000,9142.665
02146000,7899.469
02151500,2266.241
21556525,707.067
02156500,7200.172
02163000,1048.946
02176500,525.768
02192500,562.028
02187252,5413.079
02194000,1486.654
02197500,22403.414
02058500,989.376
02086624,111.37
214192500,119.399
02147500,502.458
02181000,458.428
02121000,8935.465
02060500,4615.362
02054500,657.857
02058400,909.086
02068500,334.109
02077250,146.334
02081000,22457.803
02080500,21714.476
02052500,177.932
02081740,1111.106
02081500,432.528
02083000,1362.335
02084540,67.34
02087500,2978.488
208758850,92.722
02088000,216.264
02089000,6213.386
02091500,1898.463
02097500,77.959
02093500,435.118
209553650,229.214
02106500,1750.833
02108000,1551.404
02108500,179.486
02115360,4387.443
02113850,598.288
02113000,331.519
02123500,885.777
02127000,284.899
02125000,144.003
212414900,89.614
02131000,22869.612
02130500,165.759
02130980,1134.416
02135000,7226.072
02110704,3729.586
02142000,73.038
02142600,109.816
02144000,82.362
02147240,172.493
02146750,239.315
02148300,104.118
02154500,300.439
02162010,126.651
02169670,173.27
02171650,38590.851
02171645,38331.852
02175500,883.187
02180500,63.196
02178000,663.037
02187000,2657.33
02197309,45.325
02198100,79.772
02197550,62.16
02061500,815.847
02059500,486.918
02059485,323.749
02054530,727.787
02054510,699.297
02053800,282.309
02059000,3672.606
02056000,1318.305
02066500,349.649
02066000,7681.91
02065500,252.783
02065000,574.978
02064500,101.528
02064000,427.348
02063500,127.687
02062500,6226.336
02063000,9.971
02074500,287.489
02074000,1393.415
02073500,177.155
02073000,981.606
02072500,670.807
02071000,2727.259
02075500,6700.304
02075045,5480.419
02075000,5335.379
02078000,1067.076
02077500,745.917
02077303,523.178
02077300,494.688
02046000,292.669
02049000,1497.014
02048000,1168.085
02047500,751.097
02048500,264.179
02053573,11921.724
02053400,9.997
02053450,62.16
02051500,1429.674
02050500,23.465
02043200,62.937
02043415,134.679
02082731,34.706
02082610,2408.691
02081747,1105.926
02081800,123.802
02082000,1815.583
02083833,46.62
208378372,169.385
02084500,24.838
02087570,3123.528
208705200,16.136
208524975,256.15
02085070,365.189
02084909,36.519
208726005,196.839
02087359,77.182
02087580,54.39
02088315,12.976
02088682,6.371
208675010,15.566
208700780,26.159
208739674,5.802
02087000,1385.645
02091814,10100.961
208925200,149.442
02092020,62.16
02091737,375.549
02091736,138.979
209173200,74.074
209741955,54.649
02096850,87.283
02096846,19.529
209560800,629.368
02094412,323.749
209555450,252.265
02094770,39.886
02097280,38.306
02094775,10.671
209782150,5.309
209722970,12.095
02097314,196.58
02098000,738.147
02102000,3714.046
02101726,177.932
210166029,19.218
210106600,2224.801
02100500,903.907
02102192,197.616
02104500,756.277
02104220,241.128
210382103,23.704
210382050,14.525
210382035,11.002
210382026,6.638
02102897,284.899
02105900,55.944
02107000,981.606
02107544,3638.936
02108566,2382.791
02107600,123.025
210789100,58.534
210782005,21.497
210783276,23.595
02115900,111.111
02115856,169.903
02115850,132.866
02114450,110.852
02113500,3175.328
02112500,300.439
02112120,331.519
02112000,1305.355
02115500,57.239
02117000,217.041
211351575,8.599
02112250,2242.931
02118500,401.448
02117500,261.589
02119400,12.536
02123000,29.267
02121500,450.658
02121493,13.364
02127500,16368.737
212378405,12157.413
02128000,274.539
212419274,58.793
212393300,53.872
212467451,22.015
02125816,227.401
02125696,10.308
02125699,15.1
02130910,448.068
02130900,279.719
02129590,68.376
02129000,17775.101
02131320,38.85
02131472,63.714
02132320,215.746
02135300,248.639
02136000,3242.667
02135500,1004.916
02135625,792.537
02110400,121.471
02140991,520.588
02138520,1000.412
02137727,326.339
214269560,94.276
02139200,20.357
02139650,23.155
214266000,68.117
02142654,26.418
214253830,18.596
214265808,18.881
02143000,215.487
02147126,90.909
02146900,198.134
02146500,106.19
02146285,28.749
02146110,15.022
02146211,15.462
21459367,43.771
02148000,13131.249
02148315,14478.044
02153551,4014.484
02152500,517.998
02149000,204.609
02148500,244.495
02150000,450.658
02161000,12406.052
02160105,1965.802
02159600,23.232
02157000,114.996
02158500,274.539
21584051,26.418
02160700,1149.956
02160390,644.908
02160200,128.723
02160381,33.411
02167557,42.217
02166501,3030.288
02163500,1502.194
02162350,54.39
02162290,46.102
02167705,284.899
02162700,16.939
02169630,25.9
02169500,20331.421
02169625,21471.017
02171500,38072.853
02170500,38072.853
02173051,2090.122
02173000,1864.793
02172305,79.513
02175445,11.759
02186699,121.73
02184240,54.39
02185000,383.319
02176930,120.953
02181500,473.968
02178400,151.255
02179000,334.109
02184000,2354.301
02188600,186.479
02191500,1973.572
02191300,1968.392
02190000,104.377
02189050,8.625
02191200,157.73
02189600,9.091
02191743,580.158
02197340,19.503
02197334,15.41
02197000,18984.627
02196690,401.448
02196689,68.894
02195320,274.539
02196835,27.195
02196820,19.425
02197310,455.838
21973455,5.335
02196484,18518.428
02196250,36.001
02196000,1411.545
02198000,1673.134
02197520,144.003
02197600,72.52
02197598,56.462
02198500,25511.401
02198690,419.578
02202040,5050.48
02202600,600.878
02203000,1437.444
02203500,2385.381
02068000,184.925
02152000,173.529
02062000,937.576
02129500,24.424
02170000,37813.854
02100000,43.253
02125500,440.298
02071500,2978.488
02200500,2071.992
02045000,922.036
02067000,8357.898
02053000,248.38
02195000,15928.438
02046500,12.924
02159500,909.086
02176000,2848.989
02098500,83.139
02094000,41.181
02185500,1178.445
02142500,3781.385
02057000,538.718
02119000,1473.704
02167500,4214.25
02188000,691.527
02172500,512.818
02077230,77.441
02157500,176.896
02045200,39.368
02158000,419.578
02184500,128.723
02189500,47.397
02191000,308.209
02190500,25.382
02155600,25.9
02190100,9.065
02082500,167.831
02115750,214.451
02115800,30.562
02202000,5024.581
02160000,484.328
02087190,2051.272
02156000,828.797
02132500,1357.155
02159000,450.658
02107500,279.719
02103500,1188.805
02120500,226.365
02053510,5.284
02162080,172.234
02137000,53.457
02149702,269.359
02053633,12522.602
02050160,6656.274
02053244,10909.038
02091960,25.382
02188500,99.456
02160500,795.127
02106681,125.097
02141150,74.074
02189000,7448.811
02169550,315.979
02096700,300.439
02130600,150.737
02089216,9.842
02187500,5778.268
02138000,445.478
02077240,19.347
02125557,22.662
02161500,12561.452
02074218,4605.002
208273070,7.485
02084070,23.569
02090512,21.238
02191970,5.05
